y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
38.131313131313135,4.575757575757576,6510.160573334274,1.626795821996309,0.11910112225729085,657.5919771044721,234140.0,0.7830508150042995,3,32
36.80373831775701,56.44859813084112,7036.234155017852,1.7641285476717055,0.04586164249986944,591.8327793940249,235136.0,0.7236013096905725,3,46
29.24196827978853,19.68442456283042,161701.8671699897,1.6017731126829513,0.12381580943155925,15716.448252796885,733268.0,0.018568046072607314,3,12
49.507423117709436,14.593849416755038,124021.84688190345,1.6410365810808079,0.14094586616159713,11705.137192459604,590750.0,0.02574473143463152,3,4
25.733333333333334,56.86666666666667,4931.939828283541,1.243650540411842,0.056336286822230866,854.8695702358137,214599.0,-1.2797174666092679,3,11
25.857142857142858,5.584415584415584,5063.458223704435,1.7207669688365597,0.47836693342827985,657.5919771044721,226074.0,2.3398842955429537,3,47
21.983622350674374,33.541425818882466,68258.04722344421,1.2049192683163146,0.41070368848467803,12625.765960405864,331380.0,0.08680203990048138,3,48
17.67645788336933,20.43930885529158,152232.5426996853,1.5486355730864965,0.15894859208781023,16111.003439059567,683110.0,0.020587890303968556,3,14
16.16521739130435,41.947826086956525,7562.307736701429,1.8297065576087663,0.18464556041449462,591.8327793940249,238848.0,0.5640144413506538,3,49
15.389473684210525,10.094736842105263,6247.123782492486,1.3298199324087374,0.13170010062685888,920.628767946261,221001.0,-9.34352261614159,3,13
10.013422818791947,52.966442953020135,9798.120458856634,1.3030681398841766,0.10443672393047664,1512.461547340286,231287.0,1.024047766395422,3,50
8.497109826589595,21.13872832369942,11376.341203907368,1.6587480479883623,0.30585000173099014,1183.6655587880498,246954.0,0.38067645519759297,3,51
6.021739130434783,34.971014492753625,9074.769284041715,1.515619163667233,0.16075607307093395,1052.1471633671554,238105.0,0.5900625820931937,3,37
27.12280701754386,44.3859649122807,7496.548538990983,1.4142135623730951,0.03487348431891354,1052.1471633671554,221274.0,-12.776649836206207,3,52
37.1937893081761,46.56407232704402,170335.5073964789,1.5586036324283565,0.13521114179808244,17073.724208373475,775364.0,0.09323296025682769,4,7
40.29203539823009,16.72566371681416,7566.003276651775,1.6985157497687178,0.4442926918733641,870.4251557210007,233135.0,-8.460570754545197,4,29
39.88405797101449,56.92028985507246,9239.897806884468,1.7713500951026846,0.47259314761361126,803.4693745116929,253404.0,3.4823357857063093,4,53
55.653179190751445,4.323699421965317,11583.350149210239,1.6128099917114112,0.3642504068320898,1272.1598429768471,247757.0,5.739557745081404,4,33
49.61415646620543,14.601915912719532,125809.91289228926,1.5964636278208042,0.10078559302019903,12453.77530493124,602259.0,0.13766708141708883,4,4
51.63709677419355,42.03225806451613,8302.516869954161,1.8161462211986659,0.36920551080952085,669.5578120930775,239353.0,162.38523740807364,4,44
52.806451612903224,58.634408602150536,6226.88765246562,1.3989243179356874,0.40507119732690383,937.3809369303084,243401.0,11.479213284024043,4,54
35.891304347826086,3.239130434782609,6159.931871256313,1.5180078478344428,0.3950617235177565,736.5135933023852,227783.0,-4.439910457089644,4,32
41.809813617345,28.248763788512743,176026.74879927005,1.6054301161186013,0.14085080790309842,16404.166396280398,788551.0,0.09099556300736432,4,10
29.380335365853657,19.616234756097562,175691.96989322352,1.6132313051458056,0.08129018564264773,16738.945302326934,774198.0,0.09343609776467325,4,12
17.836557059961315,20.334139264990327,138464.5555408484,1.5243034366942785,0.14087909318796307,14596.360303629088,640059.0,0.12469043561251246,4,14
23.866666666666667,7.033333333333333,8034.693745116929,1.4719601443879744,0.5063209869396527,1071.292499348924,232613.0,-7.773946536031302,4,47
19.553333333333335,47.14,10043.367181396161,1.8366636418607882,0.415843544384726,803.4693745116929,239137.0,543.9453482191407,4,35
20.24581005586592,37.8268156424581,11985.084836466085,1.7922863897249501,0.3441384213021707,1071.292499348924,244493.0,9.178282359212858,4,55
14.839506172839506,58.10493827160494,10846.836555907854,1.6273131684307567,0.21287008613792563,1138.2482805582317,238367.0,-73.74207676635369,4,42
12.766355140186915,4.663551401869158,7164.268589395929,1.6772251226801764,0.2708889146839386,669.5578120930775,227702.0,-4.408205406052439,4,56
9.736263736263737,47.48351648351648,6092.976090047005,1.7000323203133199,0.20266476296927852,669.5578120930775,222632.0,-3.0465103871415953,4,57
6.568627450980392,19.745098039215687,6829.489683349389,1.6148817719123905,0.3056693323687602,1004.3367181396161,228092.0,-4.565165915405826,4,51
5.7875,30.84375,10712.92499348924,1.6601957715883993,0.2808785250207777,1071.292499348924,244224.0,9.655014032712984,4,58
55.729166666666664,30.333333333333332,6427.754996093543,1.689427911059441,0.26154716363526165,736.5135933023852,233429.0,-8.903479395875426,4,20
27.897435897435898,52.217948717948715,5222.550934326004,1.7283458818128643,0.29916891258806527,535.646249674462,232513.0,-7.654934622270178,4,59
59.472,19.632,8369.472651163467,1.3971399357258385,0.16278860685096996,1205.2040617675393,236087.0,-16.90376826091859,4,2
